Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
4.700000,-84.000000,-1092.000000,-665.000000,-1687.000000,-515.000000,-401.000000,51.000000,818.000000,-84.000000
4.750000,-19.000000,-824.000000,-602.000000,-1580.000000,-308.000000,-422.000000,38.000000,805.000000,-51.000000
4.800000,-36.000000,-795.000000,-636.000000,-1495.000000,-798.000000,-464.000000,30.000000,817.000000,-17.000000
4.850000,-327.000000,-1033.000000,-883.000000,-1464.000000,-245.000000,-464.000000,6.000000,808.000000,7.000000
4.900000,-37.000000,-616.000000,-848.000000,-1138.000000,-760.000000,-393.000000,-3.000000,818.000000,24.000000
4.950000,-327.000000,-681.000000,-825.000000,-814.000000,-85.000000,-214.000000,-19.000000,814.000000,46.000000
5.000000,-67.000000,-573.000000,-818.000000,-387.000000,-275.000000,-140.000000,-27.000000,815.000000,49.000000
5.050000,-365.000000,-531.000000,-773.000000,140.000000,170.000000,-184.000000,-22.000000,812.000000,52.000000
5.100000,-82.000000,-620.000000,-698.000000,477.000000,194.000000,-78.000000,-21.000000,793.000000,40.000000
5.150000,7.000000,-671.000000,-691.000000,857.000000,564.000000,230.000000,0.000000,791.000000,39.000000
5.200000,-209.000000,-632.000000,-807.000000,1302.000000,924.000000,309.000000,23.000000,782.000000,25.000000
5.250000,53.000000,-950.000000,-852.000000,1788.000000,260.000000,522.000000,45.000000,785.000000,-12.000000
5.300000,-62.000000,-984.000000,-779.000000,2028.000000,522.000000,280.000000,65.000000,787.000000,-56.000000
5.350000,-267.000000,-1051.000000,-614.000000,1943.000000,7.000000,420.000000,80.000000,778.000000,-111.000000
5.400000,111.000000,-1174.000000,-344.000000,1647.000000,140.000000,417.000000,83.000000,797.000000,-164.000000
5.450000,-224.000000,-991.000000,-251.000000,1432.000000,165.000000,630.000000,75.000000,808.000000,-201.000000
5.500000,-316.000000,-871.000000,-76.000000,1054.000000,15.000000,571.000000,53.000000,826.000000,-233.000000
5.550000,-296.000000,-783.000000,23.000000,798.000000,-58.000000,510.000000,26.000000,838.000000,-261.000000
5.600000,-131.000000,-716.000000,179.000000,728.000000,-101.000000,404.000000,11.000000,848.000000,-279.000000
5.650000,-334.000000,-935.000000,135.000000,289.000000,-200.000000,22.000000,8.000000,839.000000,-302.000000
5.700000,-216.000000,-853.000000,83.000000,191.000000,-625.000000,-183.000000,12.000000,826.000000,-329.000000
