Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
9.050000,-133.000000,-908.000000,-58.000000,382.000000,-536.000000,82.000000,204.000000,349.000000,66.000000
9.100000,-113.000000,-786.000000,29.000000,-277.000000,-547.000000,-453.000000,211.000000,356.000000,41.000000
9.150000,156.000000,-617.000000,-212.000000,-805.000000,-522.000000,-1058.000000,213.000000,379.000000,47.000000
9.200000,-2.000000,-436.000000,-191.000000,-1383.000000,-148.000000,-1208.000000,207.000000,409.000000,99.000000
9.250000,390.000000,-238.000000,-383.000000,-1914.000000,-285.000000,-1285.000000,174.000000,456.000000,186.000000
9.300000,886.000000,57.000000,-758.000000,-1864.000000,-107.000000,-1493.000000,117.000000,479.000000,263.000000
9.350000,471.000000,224.000000,-653.000000,-1759.000000,-72.000000,-1573.000000,52.000000,471.000000,318.000000
9.400000,607.000000,294.000000,-685.000000,-1682.000000,574.000000,-1855.000000,-30.000000,449.000000,350.000000
9.450000,674.000000,776.000000,-776.000000,-1618.000000,32.000000,-1780.000000,-108.000000,444.000000,362.000000
9.500000,646.000000,946.000000,-838.000000,-1504.000000,247.000000,-1888.000000,-181.000000,425.000000,366.000000
9.550000,791.000000,1088.000000,-819.000000,-1354.000000,44.000000,-1837.000000,-265.000000,455.000000,366.000000
9.600000,793.000000,1146.000000,-777.000000,-1264.000000,-105.000000,-1755.000000,-346.000000,471.000000,374.000000
9.650000,527.000000,1164.000000,-754.000000,-1182.000000,-5.000000,-1729.000000,-396.000000,509.000000,369.000000
9.700000,578.000000,1201.000000,-703.000000,-1346.000000,-186.000000,-1430.000000,-469.000000,540.000000,369.000000
9.750000,529.000000,1033.000000,-551.000000,-1161.000000,268.000000,-1372.000000,-499.000000,570.000000,353.000000
9.800000,437.000000,1030.000000,-687.000000,-830.000000,317.000000,-1185.000000,-537.000000,594.000000,336.000000
9.850000,430.000000,798.000000,-609.000000,-621.000000,396.000000,-862.000000,-559.000000,615.000000,332.000000
